OriginalTweet,Sentiment
"افسوس کے آج وہ وزراء بھی ٹویٹس کررہے ہیں جو کہتے تھے کہ 

“گوشت نوچ کرکھا گئے”اور ”لوہے کے چنے چبوائیں گے”  

ان دونوں حضرات کے لئے صرف ایک فقرہ ہے۔

کوئی شرم ہوتی ہے کوئی حیا ہوتی مگر “ن لیگ “ والوں تمہیں کیا پتہ وہ کیا ہوتی ہے۔ #امپورٹڈ_سیٹ_اپ_نامنظور",Negative
نواز شریف اور انکے خاندان نے ہمیشہ قانون اور عدالتوں کو گھر کی لونڈی سمجھا۔ آج بھی سپریم کورٹ کو اسی نظر سے دیکھا اور اپنی مرضی تھوپنا چاہی۔نتیجہ رسوائی اور حزیمت۔ #مینڈیٹ_بمقابلہ_مافیا,Negative
یہ عجیب منطق ھےکہ حکومت نے خود بڑی محنت سے ملک    میں پہیہ جام کر دیا ھے جبکے یہ کام @PTIofficial سے متوقع تھا۔ #حقیقی_آزادی_مارچ,Negative
ماشاء اللہ یہ کمی رہ گئ تھی! #امپورٹڈ_حکومت_نامنظور ,Negative
"بلاول زرداری اپنی پارٹی کے چھ وفاقی وزرا کے ساتھ لندن جا رھے ھیں۔ ماشاء الہ کوئ وقت ضائع کئے بغیر حسب سابق قومی خزانے کے زیا ں کا سلسلۂ شروع۔
#امپورٹڈ_حکومت_نامنظور",Negative
نااہل درآمد شدہ حکومت ۸ روز گزرنے کے باوجود کابینہ نہیں بنا سکی ، حکومت کیا چلائے گی۔#امپورٹڈ_حکومت_نامنظور,Negative
بلاول کی پریس کانفرنس سے ظاہر ھو رہا ہے کہ اپوزیشن کی کا نپیں ٹانگ رہئ ہیں”,Negative
"مریم نواز کے جمہوریت اور اصولوں کے تازہ بھاشن کے جواب میں فیض صاحب کا یہ شعر نذر کرتا ہوں۔۔
ستم سکھلائے گا رسمِ وفا ایسے نہیں ہوتا
صنم دکھلائیں گے راہِ خدا ایسے نہیں ہوتا",Negative
"اپوزیشن ایک طرف دھاندلی کاووایلا مچارہی ہےتودوسری جانب شفاف انتخابی نظام کی مخالفت میں ایڑی چوٹی کازورلگارہی ہے ۔ اپوزیشن کادوغلاپن""ہاتھی کے دانت کھانےکے اور دکھانے کے اور""کے مترادف ہے۔""سیاسی منافقت کا دوسرا نام  پی ڈی ایم ہے۔",Negative
آج کی سماعت کے بعد مجھے ڈر ہے کہ PDM ملک میں زلزلے اور جنگ کی اجتماعی دعا کی اپیل  نہ کر دے کیونکہ سپریم کورٹ نے واضع کر دیا ہے کہ الیکشن تو ہونے ہیں,Negative
نون لیگ تنکوں کی طرح بکھر رہی ہے ,Negative
آپ سیکیورٹی کے بغیر باہر نکلیں واقعی ٹماٹر مفت ملیں گے، :) ,Negative
ن لیگ کی مہارت نوٹ گننے کی ہے۔ آپ لوگ اور گاڑیاں گننے پر ٹائم ضائع مت کریں۔ ,Negative
" رانا ثناءاللہ کی ""کانپیں ٹانگنے لگیں"", اسلام آباد کو کنٹینرز سے آراستہ کر دیا",Negative
"افسوس کے آج وہ وزراء بھی ٹویٹس کررہے ہیں جو کہتے تھے کہ 

“گوشت نوچ کرکھا گئے”اور ”لوہے کے چنے چبوائیں گے”  

ان دونوں حضرات کے لئے صرف ایک فقرہ ہے۔

کوئی شرم ہوتی ہے کوئی حیا ہوتی مگر “ن لیگ “ والوں تمہیں کیا پتہ وہ کیا ہوتی ہے۔ #امپورٹڈ_سیٹ_اپ_نامنظور",Negative
یہ عجیب منطق ھےکہ حکومت نے خود بڑی محنت سے ملک    میں پہیہ جام کر دیا ھے جبکے یہ کام @PTIofficial سے متوقع تھا۔,Negative
بلاول کی پریس کانفرنس سے ظاہر ھو رہا ہے کہ اپوزیشن کی کا نپیں ٹانگ رہئ ہیں”,Negative
"بالآخر اسپیکر قومی اسمبلی کو ہمارے استعفے منظور کرنا یاد آ ہی گیا ,لیکن یہ کرشمہ تبھی ممکن ہوا جب @ImranKhanPTI نے اسمبلی واپسی کا امکان ظاہر کیا. ",Negative
نون لیگ دہائیوں سے کردارکشی اور عزت دار خواتین پر کیچڑ اچھالنے کا کام مہارت سے جاری رکھے ہوئے ہے۔ ,Negative
"شہباز شریف - جنوبی پنجاب اراکینِ اسمبلی ملاقات۔ 
بالآخر جنوبی پنجاب یاد آ ہی گیا۔",Negative
"مسلم لیگ نون کی اکثریت سابق نا اہل وزیرِاعظم سے کہ رہی ھے ۔ 
""خود تو ڈوبے ہو صنم ھم کو بھی لے ڈوبو گے۔""",Negative
"وزیرِاعظم - چیف جسٹس ملاقات
بہت دیر کردی مہربان آتے آتے۔",Negative
ن لیگ کی مہارت نوٹ گننے کی ہے۔ آپ لوگ اور گاڑیاں گننے پر ٹائم ضائع مت کریں۔ ,Negative
"اسلام آباد کے حکمران نااہل اور کرپٹ تو تھے ہی بزدل بھی ہیں، رانا ثناءاللہ کی ""کانپیں ٹانگنے لگیں"", اسلام آباد کو کنٹینرز سے آراستہ کر دیا",Negative
"افسوس کے آج وہ وزراء بھی ٹویٹس کررہے ہیں جو کہتے تھے کہ 

“گوشت نوچ کرکھا گئے”اور ”لوہے کے چنے چبوائیں گے”  

ان دونوں حضرات کے لئے صرف ایک فقرہ ہے۔

کوئی شرم ہوتی ہے کوئی حیا ہوتی مگر “ن لیگ “ والوں تمہیں کیا پتہ وہ کیا ہوتی ہے۔ #امپورٹڈ_سیٹ_اپ_نامنظور",Negative
نواز شریف اور انکے خاندان نے ہمیشہ قانون اور عدالتوں کو گھر کی لونڈی سمجھا۔ آج بھی سپریم کورٹ کو اسی نظر سے دیکھا اور اپنی مرضی تھوپنا چاہی۔نتیجہ رسوائی اور حزیمت۔ #مینڈیٹ_بمقابلہ_مافیا,Negative
یہ عجیب منطق ھےکہ حکومت نے خود بڑی محنت سے ملک    میں پہیہ جام کر دیا ھے جبکے یہ کام @PTIofficial سے متوقع تھا۔ #حقیقی_آزادی_مارچ,Negative
ماشاء اللہ یہ کمی رہ گئ تھی! #امپورٹڈ_حکومت_نامنظور ,Negative
"بلاول زرداری اپنی پارٹی کے چھ وفاقی وزرا کے ساتھ لندن جا رھے ھیں۔ ماشاء الہ کوئ وقت ضائع کئے بغیر حسب سابق قومی خزانے کے زیا ں کا سلسلۂ شروع۔
#امپورٹڈ_حکومت_نامنظور",Negative
نااہل درآمد شدہ حکومت ۸ روز گزرنے کے باوجود کابینہ نہیں بنا سکی ، حکومت کیا چلائے گی۔#امپورٹڈ_حکومت_نامنظور,Negative
بلاول کی پریس کانفرنس سے ظاہر ھو رہا ہے کہ اپوزیشن کی کا نپیں ٹانگ رہئ ہیں”,Negative
"مریم نواز کے جمہوریت اور اصولوں کے تازہ بھاشن کے جواب میں فیض صاحب کا یہ شعر نذر کرتا ہوں۔۔
ستم سکھلائے گا رسمِ وفا ایسے نہیں ہوتا
صنم دکھلائیں گے راہِ خدا ایسے نہیں ہوتا",Negative
"اپوزیشن ایک طرف دھاندلی کاووایلا مچارہی ہےتودوسری جانب شفاف انتخابی نظام کی مخالفت میں ایڑی چوٹی کازورلگارہی ہے ۔ اپوزیشن کادوغلاپن""ہاتھی کے دانت کھانےکے اور دکھانے کے اور""کے مترادف ہے۔""سیاسی منافقت کا دوسرا نام  پی ڈی ایم ہے۔",Negative
 قانون کی حکمرانی کے دعویداربلاول صاحب اپنے انکل نواز شریف سے کہیں کہ واپس عدالت میں پیش ہوکر قانون کی حکمرانی کا عملی ثبوت دیں۔,Negative
کیا آج خواجہ آصف کے بیان کو کسی دکان پر بیٹھے نائی ، حلوائی ، درزی ، باورچی نے اپنے موبائل یا ٹی وی پر نہیں سنا یا یہ سب کے سب اپنی دکانوں پر صرف پی ٹی آئی والوں کے بیان ہی سنتے ہیں؟,Negative
"آج جس معصوم کو تم نے مارا ہے اسکے بعد اللہ کے عذاب سے کیسے بچو گے؟
کونسی قیامت ٹوٹ پڑی تھی جو پولیس کا وہشیانہ تشدد کراکے لاشیں گرائی گئیں؟ محسن نقوی کیا اللہ کی عدالت میں تمہیں زرداری بچانے آئے گا؟

 ",Negative
مریم نواز اپنے باپ نواز شریف کی ہر وقت بے عزتی کیوں کرتی رہتی ہے؟اسکو کوئی تھوڑی سی نہیں ، بہت زیادہ ساری عقل دے کیونکہ کھوپڑی بالکل ہی خالی ہے ,Negative
جیو نیوز کے چند چہافی ۵ رکنی بینچ کو 7 رکنی   بینچ بنا کر پیش کر رہے ہیں - انہوں نے پاکستان کی سپریم کورٹ کو اپنی باجی مریم کی سپریم کورٹ سمجھ لیا ہے جس کے قائدے قانون بھی انکی باجی مریم بنائے گی۔ابھی بھی  آئین توڑنے اور سپریم کورٹ کے فیصلے کے خلاف جانے کی ترغیب دے رہے۔,Negative
کیونکہ آج مریم بی بی نے بتایا کہ انٹرنیٹ کے موجد میاں صاحب تھے تو میں نے سوچا یاد کرا دوں کہ 'چھوٹے کمپیوٹر' کے موجد بھی میاں صاحب ہیں۔ ,Negative
"عادتیں ایسے ہی نہیں بگڑی ہوئیں۔ ویسے ریکارڈ ہے مریم بی بی کا بھی کہ اپنے ابا جان کی ہر طرح سے سفارش کرا کے ، خواہش پوری کراکے تب بھی کبھی کامیاب نہ ہو سکی کیونکہ نہ پڑھ سکتی ہے، نہ سیکھ سکتی ہے اور نہ ہی محنت کر سکتی ہے
 ",Negative
کیونکہ کل مریم نواز کی تقریر کے بعد ملک میں توہین عدالت کا قانون ختم ہو چکا ہے تو پھر تو ہر کوئی ہر کسی پر سوال اٹھا سکتا ہے۔ ایسے میں جسٹس جمال مندوخیل بتانا پسند کریں گے کہ انکا نوٹ PPP کے وکیل کے پاس کیسے پہنچا؟ ,Negative
@GFarooqi آئین بھی کوئی چیز ہوتی ہے محترمہ، لفافہ ہی سب کچھ نہیں ہوتا,Negative
خواجہ آصف صاحب اللہ کی رحمت سے مایوس نہ ہوں-مجھے لگتا ہے کہ آپکی ساری عمر یہ دعائیں کرتے گزری کہ اللہ تعالی آپکی اولاد کو بھی عمران خان جیسا بنائے پر جب دعا قبول نہ ہوئی اور اولاد مریم نواز جیسی نکل آئی تو اب آپ مایوسی والی باتیں کرتے پائے جاتے۔مایوس نہ ہوں اور دعائیں جاری رکھیں,Negative
مسلم لیگ (ن) کی ایک خاصیت ہے کہ اپنے بندوں میں سے بھی چن کر اس کو عہدہ دیتے جو سب سے نالائق ہو ۔ اپنے بچوں میں سے بھی سیاست میں اسکو لا کر عہدہ دیتے جو سب سے نالائق ہو۔,Negative
دیکھو کتنا خطرناک ہے عمران خان ۔ صحت کار ڈ،کامیاب جوان،احساس پروگرام سب ختم کرکے اب پاکستان میں کوئی خطرہ نہیں ,Negative
"22 کروڑ عوام کے ساتھ جو ظلم کیا گیا ہے ، کوئی تو اسکی ذمہ داری لے, کوئی تو احتساب ہو۔ یہ ملک ہے یا ان کی خالہ جی کا گھر کے سمدھیوں کو نوازنے کے چکر میں بیڑہ غرق کردو لیکن کوئی پوچھنے والا نہیں
 
",Negative
عہدوں کی خاطر انسان اپنی عزت کا سودا کر لے ، یہ بہت ہی گھاٹے کا سودا ہے۔ عون چوہدری کیا شہباز شریف نے یہ شرط رکھی ہوئی کہ اخلاق سے گری ہوئی گھٹیا باتیں کرو ، صرف اسی صورت میں عہدہ قائم رہے گا,Negative
"پچھلے 9 ماہ میں کئی بار گارنٹیوں پر مشکل فیصلے لیے گئے پر کیا فائدہ ہوا؟ حالات پہلے سے بھی ابتر ہوگئے ، یہ اچھا ہے کہ اقتدار کو چمٹے رہو،ملک کو وینٹیلیٹر پر رکھو اور بلیک میلنگ کرتے رہو 
",Negative
